MES;FECHA;LÍNEAS DE TRABAJO - COMPONENTE;VERIFICACIÓN;ACCIONES;NOMBRE INSTITUCION/EMPRESA/EVENTO;PUBLICO OBJETIVO;TIPO EMPRESA/INSTITUCION/EVENTO;DIRECCION;COD_COMUNA;COMUNA;BARRIO;TOTAL PERSONAS SENSIBILIZADAS;TOTAL MUJER;TOTAL HOMBRE;MUJER NIÑO (6 a 13 años);MUJER JOVEN (14 a 28 años);MUJER ADULTO (29 a 59 años);MUJER PERSONA MAYOR (60  años y más);MUJER PEATÓN;MUJER MOTOCICLISTA;MUJER CONDUCTOR;MUJER ACOMPAÑANTE Y/O PASAJERO;HOMBRE_JOVEN_(14_A_28_ANOS);HOMBRE ADULTO (29 A 59 ANOS);HOMBRE_PERSONA_MAYOR_(60_ANOS_Y_MÁS);HOMBRE_PEATON;HOMBRE_CICLISTA;HOMBRE_MOTOCICLISTA;HOMBRE_CONDUCTOR;HOMBRE_ACOMPANANTE_ Y/O_ PASAJERO;No. DE PROFESIONALES VINCULADOS;No. DE AUXILIARES VINCULADOS;No. DE PROFESIONALES CONTRATISTAS;No. DE AUXILIARES CONTRATISTAS;NO. HORAS LABORADAS EN ACTIVIDAD
Septiembre;2019-09-10T05:00:00.000Z;Experiencias_Ciudadanas_Instituciones_Educativas;Experiencias_IES;Talleres_Formativos_Instituciones_Educativas_Padres_de_Familia;Centro Educativo Infantil Miraflorez;Padres de Familia;Instituciones Educativas Oficiales;Cl 49 16 AA  99;9;Buenos_Aires;Miraflores;43;37;6;0;6;27;4;6;6;4;3;22;2;2;2;2;0;2;1;1;0;1;0;0
Septiembre;2019-09-10T05:00:00.000Z;Curso_de_Amonestados;Curso;Taller_Formativo_Curso_de_Amonestados;Secretaria de Movilidad;Infractores;Secretaría de Movilidad;Cr 64 C  72 58;5;Castilla;Caribe;73;18;55;0;6;12;0;0;0;7;11;0;9;40;6;0;0;19;36;0;2;0;0;0
Septiembre;2019-09-10T05:00:00.000Z;Curso_de_Amonestados;Curso;Taller_Formativo_Curso_de_Amonestados;Secretaria de Movilidad;Infractores;Secretaría de Movilidad;Cr 64 C  72 58;5;Castilla;Caribe;115;12;103;0;4;8;0;0;0;5;7;0;12;81;10;0;0;38;65;0;2;0;0;0
Septiembre;2019-09-10T05:00:00.000Z;Curso_de_Amonestados;Curso;Taller_Formativo_Curso_de_Amonestados;Secretaria de Movilidad;Infractores;Secretaría de Movilidad;Cr 64 C  72 58;5;Castilla;Caribe;167;16;151;0;6;10;0;0;0;7;9;0;15;120;16;0;0;68;83;0;2;0;0;0
Septiembre;2019-09-10T05:00:00.000Z;Experiencias_Ciudadanas_Aula_Movil_Parque_Explora;Experiencias_Aula;Sensibilizacion_Aula_Movil_Instituciones_Educativas;I.E Francisco Luis Hernadez;Estudiantes;Instituciones Educativas Oficiales;Cl 87 50 A 21;4;Aranjuez;Campo Valdés No. 1;165;57;108;21;36;0;0;57;57;0;0;0;70;0;0;108;0;0;0;0;0;0;6;1
Septiembre;2019-09-11T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Reunión Inicial Seguridad Atlas;Personal Administrativo;Empresas Comercial y/o Servicios;Cl 14 52 51;15;Guayabal;Santa Fé;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0
Septiembre;2019-09-11T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Buen_Parqueo;Secretaria Movilidad buen parqueo ciudad del rio;Conductores;Intervención en Vía;Cr 48 20 1;14;Poblado;Barrio Colombía;306;100;206;0;21;74;5;13;13;15;42;30;26;170;10;6;0;102;82;16;0;0;1;7
Septiembre;2019-09-11T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Intervenciones_en_10_Sitios_de_Mayor_Incidentalidad;Secretaría de Movilidad;Peatones;Intervención en Vía;Cra 80 con Cl 65;7;Robledo;Facultad de Minas U. Nacional;252;151;101;0;58;61;32;151;151;0;0;0;44;45;10;99;2;0;0;0;0;0;2;4
Septiembre;2019-09-11T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Sensibilización Interinstitucional;Actores Viales en General;Apoyo a Intervenciones Externas;Cl 55 57 80;10;La_Candelaria;San Benito;216;79;137;0;15;58;6;74;74;0;2;3;28;90;19;83;0;15;29;10;0;0;2;6
Septiembre;2019-09-11T05:00:00.000Z;Incidencia_y_Gestion_Ejecucion_de_Experiencias;Incidencia;Otros_Incidencia_y_Gestion;Instituto tecnológico metropolitano - Floresta Semana de la Salud;Estudiantes;Instituciones de Educación Superior Pùblicas;Cl 47 85 20;12;La_America;La Floresta;50;31;19;0;28;3;0;23;23;3;1;1;19;0;0;12;0;4;3;0;0;0;3;5
Septiembre;2019-09-11T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Intervenciones_en_10_Sitios_de_Mayor_Incidentalidad;Secretaría de Movilidad;Actores Viales en General;Sitio Mayor Incidentalidad;Cr 46 47 1;10;La_Candelaria;La Candelaria;378;204;174;5;98;87;14;204;204;0;0;0;75;69;23;174;0;0;0;0;0;0;1;6
Septiembre;2019-09-11T05:00:00.000Z;Experiencias_Ciudadanas_Instituciones_Educativas;Experiencias_IES;Talleres_Formativos_Instituciones_Educativas_Padres_de_Familia;Instituto de Educación  Comfenalco;Padres de Familia;Instituciones Educativas No Oficiales;Cr 96 B 78 C 11;7;Robledo;Aures No. 2;8;5;3;0;2;2;1;2;2;1;0;2;1;2;0;1;0;1;1;0;0;1;0;0
Septiembre;2019-09-11T05:00:00.000Z;Experiencias_Ciudadanas_Instituciones_Educativas;Experiencias_IES;Talleres_Formativos_Movileta_Docentes;Institucion Educativa Octavio Harry;Docentes y/o Instructores;Instituciones Educativas Oficiales;Cl 17 73 37;16;Belen;San Bernardo;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Septiembre;2019-09-11T05:00:00.000Z;Experiencias_Ciudadanas_Instituciones_Educativas;Experiencias_IES;Talleres_Formativos_Instituciones_Educativas_Padres_de_Familia;Centro Educativo Infantil Miraflorez;Padres de Familia;Instituciones Educativas Oficiales;Cl 49 16 AA  99;9;Buenos_Aires;Miraflores;47;40;7;0;16;21;3;11;11;3;2;22;3;3;1;3;0;2;1;1;0;1;0;0
Septiembre;2019-09-11T05:00:00.000Z;Curso_de_Amonestados;Curso;Taller_Formativo_Curso_de_Amonestados;Secretaria de Movilidad;Infractores;Secretaría de Movilidad;Cr 64 C  72 58;5;Castilla;Caribe;59;10;49;0;5;5;0;0;0;6;4;0;7;39;3;0;0;21;28;0;2;0;0;0
Septiembre;2019-09-11T05:00:00.000Z;Curso_de_Amonestados;Curso;Taller_Formativo_Curso_de_Amonestados;Secretaria de Movilidad;Infractores;Secretaría de Movilidad;Cr 64 C  72 58;5;Castilla;Caribe;52;7;45;0;3;4;0;0;0;4;3;0;3;39;3;0;0;19;26;0;2;0;0;0
Septiembre;2019-09-11T05:00:00.000Z;Curso_de_Amonestados;Curso;Taller_Formativo_Curso_de_Amonestados;Secretaria de Movilidad;Infractores;Secretaría de Movilidad;Cr 64 C  72 58;5;Castilla;Caribe;59;10;49;0;4;6;0;0;0;6;4;0;10;39;0;0;0;22;27;0;2;0;0;0
Septiembre;2019-09-11T05:00:00.000Z;Experiencias_Ciudadanas_Pista_Educativa_de_Movilidad;Experiencias_Pista;Sensibilizacion_Instituciones_Educativas;Secretaria de Movilidad;Niños y Niñas de 6 a 14 Años;Instituciones Educativas Oficiales;Cl 77 53 1;4;Aranjuez;Moravia;35;19;16;19;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;2;0;0;3
Septiembre;2019-09-11T05:00:00.000Z;Experiencias_Ciudadanas_Pista_Educativa_de_Movilidad;Experiencias_Pista;Sensibilizacion_Instituciones_Educativas;Secretaria de Movilidad;Niños y Niñas de 6 a 14 Años;Instituciones Educativas Oficiales;Cl 77 53 1;4;Aranjuez;Moravia;31;13;18;13;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;2;0;0;3
Septiembre;2019-09-11T05:00:00.000Z;Experiencias_Ciudadanas_Aula_Movil_Parque_Explora;Experiencias_Aula;Sensibilizacion_Aula_Movil_Empresas_con_PESV;Comando de policia Antioquia;Empleados;Entidades Gubernamentales;Cll 71 65 20;7;Robledo;Cerro El Volador;150;27;123;0;12;15;0;8;8;14;2;2;19;104;0;34;2;61;25;1;0;0;6;1
Septiembre;2019-09-12T05:00:00.000Z;Experiencias_Ciudadanas_Empresas;Experiencias_Empresas;Taller_Formativo_Empresas_Comerciales_CON_PESV;Taller Formativo Plasmar;Actores Viales en General;Empresas Comercial y/o Servicios;Cr 67 79 B 50;5;Castilla;El Progreso;16;9;7;0;4;5;0;4;4;3;2;0;2;5;0;1;0;3;3;0;1;0;1;0
Septiembre;2019-09-12T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Buen_Parqueo;Secretaria Movilidad buen parqueo edificio Santillana;Conductores;Intervención en Vía;Cr 43 B 4 Sur 1;14;Poblado;Alejandría;231;28;203;0;2;26;0;0;0;6;17;5;17;161;25;18;0;71;92;22;0;0;1;7
Septiembre;2019-09-12T05:00:00.000Z;Incidencia_y_Gestion_Ejecucion_de_Experiencias;Incidencia;Cicladas;Institucion Universitaria Pascual Bravo;Ciclistas;Instituciones Educativas Oficiales;Cl 73 73 A 226;7;Robledo;La Pilarica;116;54;62;0;53;1;0;0;0;0;0;0;44;17;1;0;62;0;0;0;0;0;2;4
Septiembre;2019-09-12T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Buen_Parqueo;Secretaria de Movilidad;Conductores;Sitio Buen Parqueo;Cr 82 C 30 A 105;16;Belen;Los Alpes;194;25;169;0;13;12;0;0;0;12;1;12;90;78;1;2;0;50;112;5;0;0;2;7
Septiembre;2019-09-12T05:00:00.000Z;Incidencia_y_Gestion_Ejecucion_de_Experiencias;Incidencia;Cicladas;ITM Robledo, Sapiencia y Secretaría de Movilidad;Ciclistas;Instituciones de Educación Superior Pùblicas;Cr 74 D 732;7;Robledo;La Pilarica;198;67;131;0;64;3;0;50;50;2;0;0;114;17;0;108;18;3;2;0;0;0;3;7
Septiembre;2019-09-12T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Buen_Parqueo;Secretaría de Movilidad;Conductores;Intervención en Vía;Cr 89 38 24;12;La_America;Santa Mónica;134;32;102;0;11;21;0;0;0;14;8;10;51;49;0;9;0;55;37;1;0;0;1;4
Septiembre;2019-09-12T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Institucion Educativa Jessu Rey;Personal Administrativo ó Gerencial;Instituciones Educativas Oficiales;Cr 88 77 A 11;7;Robledo;Bello Horizonte;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Septiembre;2019-09-12T05:00:00.000Z;Experiencias_Ciudadanas_Pista_Educativa_de_Movilidad;Experiencias_Pista;Sensibilizacion_Instituciones_Educativas;Secretaria de Movilidad;Niños y Niñas de 6 a 14 Años;Instituciones Educativas Oficiales;Cl 77 53 1;4;Aranjuez;Moravia;41;12;29;12;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;2;0;0;3
Septiembre;2019-09-12T05:00:00.000Z;Experiencias_Ciudadanas_Pista_Educativa_de_Movilidad;Experiencias_Pista;Sensibilizacion_Instituciones_Educativas;Secretaria de Movilidad;Niños y Niñas de 6 a 14 Años;Instituciones Educativas Oficiales;Cl 77 53 1;4;Aranjuez;Moravia;26;10;16;10;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;2;0;0;3
Septiembre;2019-09-13T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Buen_Parqueo;Secretaria Movilidad buen parqueo CC  el Tesoro;Conductores;Intervención en Vía;Cr 25 A 1 A Sur 45;14;Poblado;Los Naranjos;312;47;265;0;13;33;1;5;5;8;31;3;62;200;3;6;0;172;79;8;0;0;1;6
Septiembre;2019-09-13T05:00:00.000Z;Experiencias_Ciudadanas_Empresas;Experiencias_Empresas;Taller_Formativo_Empresas_de_Transporte_Publico_Individual_CON_PESV;Terminal de buses Coonatra Belen Aguas Frias;Conductores;Empresas de Transporte Público Colectivo;Cl 31 con Cra 100 1;16;Belen;Altavista;74;0;74;0;0;0;0;0;0;0;0;0;2;72;0;0;0;0;74;0;0;0;1;3
Septiembre;2019-09-13T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Otros_Contacto_Ciudadano;Secretaría de Movilidad;Ciclistas;Intervención en Vía;Cl 44 A 59 71;10;La_Candelaria;Corazòn de Jesús;285;41;244;0;27;13;1;0;0;0;0;0;76;147;21;0;244;0;0;0;0;0;2;4
Septiembre;2019-09-13T05:00:00.000Z;Incidencia_y_Gestion_Ejecucion_de_Experiencias;Incidencia;Caravanas_de_la_Convivencia;Articulación Secretaría de Seguridad y Convivencia;Peatones;Eventos de Ciudad;Cr 113 D 34 AA 1;70;Altavista;El Corazón El Morro;124;62;62;50;5;5;2;62;62;0;0;0;2;7;0;62;0;0;0;0;0;0;1;3
Septiembre;2019-09-13T05:00:00.000Z;Incidencia_y_Gestion_Ejecucion_de_Experiencias;Incidencia;Otros_Incidencia_y_Gestion;Instituto tecnológico metropolitano - Castilla Semana de la Salud;Estudiantes;Instituciones de Educación Superior Pùblicas;Cr 65 98 A 75;5;Castilla;Castilla;25;12;13;0;7;5;0;10;10;2;0;0;8;5;0;3;0;10;0;0;0;0;3;4
Septiembre;2019-09-13T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Punto_Seguro_Peatones;Secretaría de Movilidad;Peatones;Intervención en Vía;Cl 44 81 1;12;La_America;La América;262;134;128;0;42;53;39;134;134;0;0;0;40;36;50;125;3;0;0;0;0;0;1;5
Septiembre;2019-09-13T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Centro Educativo Gimnasio Cantabrico;Personal Administrativo ó Gerencial;Instituciones Educativas No Oficiales;Cr  83 A  42 16;12;La_America;Santa Mónica;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Septiembre;2019-09-13T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Colegio Adventista Simon Bolivar;Personal Administrativo ó Gerencial;Instituciones Educativas Oficiales;Cr 51 D 71 105;4;Aranjuez;Sevilla;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Septiembre;2019-09-13T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Institucion Educativa Hector Abad Gómez;Personal Administrativo ó Gerencial;Instituciones Educativas Oficiales;Cl  50  39  65;10;La_Candelaria;Bomboná No. 1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
Septiembre;2019-09-13T05:00:00.000Z;Experiencias_Ciudadanas_Pista_Educativa_de_Movilidad;#¡REF!;Sensibilizacion_Instituciones_Educativas;Secretaria de Movilidad;Niños y Niñas de 6 a 14 Años;Instituciones Educativas Oficiales;Cl 77 53 1;4;Aranjuez;Moravia;26;16;10;16;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;2;0;0;3
Septiembre;2019-09-13T05:00:00.000Z;Experiencias_Ciudadanas_Aula_Movil_Parque_Explora;Experiencias_Aula;Sensibilizacion_Aula_Movil_Empresas_con_PESV;Savia salukd EPS;Empleados;Empresas Privadas;Cl 44 A 55 - 44;10;La_Candelaria;Guayaquil;160;90;70;0;44;38;8;55;55;13;10;6;30;35;5;33;1;22;11;3;0;0;6;1
Septiembre;2019-09-15T05:00:00.000Z;Incidencia_y_Gestion_Ejecucion_de_Experiencias;Contacto_Priorizacion;Otros_Incidencia_y_Gestion;Feria Interistitucional Comuna 4;Actores Viales en General;Espacios Sociales;CR 51 B 79 82;4;Aranjuez;Miranda;58;30;28;13;15;2;0;30;30;0;0;0;9;4;0;28;0;0;0;0;0;0;1;3
Septiembre;2019-09-16T05:00:00.000Z;Experiencias_Ciudadanas_Instituciones_Educativas;Experiencias_IES;Otros_Instituciones_Educativas;Taller Formativo Conductores Transporte Escolar IE La Salle;Conductores y/o Acompañantes;Instituciones Educativas Oficiales;Cr 65 B 4 49;15;Guayabal;Campo Amor;50;30;20;0;1;29;0;0;0;0;0;30;0;20;0;0;0;0;20;0;1;0;1;1
Septiembre;2019-09-16T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Buen_Parqueo;Secretaría de Movilidad;Actores Viales en General;Sitio Buen Parqueo;Cl 9 SUR Cr 53 53 C;15;Guayabal;Guayabal;54;15;39;0;0;12;3;0;0;0;15;0;6;22;11;0;0;4;35;0;0;0;1;6
Septiembre;2019-09-16T05:00:00.000Z;Experiencias_Ciudadanas_Instituciones_Educativas;Experiencias_IES;Otros_Instituciones_Educativas;Institucion Educativa Octavio Harry;Docentes y/o Instructores;Instituciones Educativas Oficiales;Cl 17 73 37;16;Belen;San Bernardo;3;3;0;0;1;2;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0
Septiembre;2019-09-16T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Institucion Educativa INEM Jose Felix de Restrepo;Personal Administrativo ó Gerencial;Instituciones Educativas Oficiales;Cr 48 1 125;14;Poblado;San Bernardo;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Septiembre;2019-09-16T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Punto_Seguro_Peatones;Secretaría de Movilidad;Peatones;Intervención en Vía;Cr 99 47 A 1;13;San_Javier;San Javier No. 1;311;200;111;17;35;128;20;200;200;0;0;0;31;53;15;110;0;0;1;0;0;0;1;6
Septiembre;2019-09-16T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Intervenciones_en_10_Sitios_de_Mayor_Incidentalidad;Secretaría de Movilidad;Peatones;Sitio Mayor Incidentalidad;Cr 46 57 1;10;La_Candelaria;Villa Nueva;444;246;198;3;89;103;51;246;246;0;0;0;51;81;58;198;0;0;0;0;0;0;2;7
Septiembre;2019-09-16T05:00:00.000Z;Incidencia_y_Gestion_Ejecucion_de_Experiencias;Incidencia;Personas_Mayores;Centro de vida gerontológico 12 de octubre;Peatones;Espacios Sociales;Cl 94 79 23;6;Doce_de_Octubre;Kennedy;31;22;9;0;0;0;22;22;22;0;0;0;0;0;9;9;0;0;0;0;0;0;1;2
Septiembre;2019-09-16T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Otros_Contacto_Ciudadano;Secretaría de Movilidad - Centro Comercial Singapur;Actores Viales en General;Centros Comerciales;Cl 48 52 A 10;10;La_Candelaria;La Candelaria;108;65;43;1;7;57;0;65;65;0;0;0;11;30;1;43;0;0;0;0;0;0;2;5
Septiembre;2019-09-16T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Buen_Parqueo;Secretaria de Movilidad;Conductores;Sitio Buen Parqueo;Cr 76 28 1;16;Belen;San Bernardo;38;8;30;0;3;5;0;2;2;0;4;2;5;25;0;4;0;4;22;0;0;0;2;5
Septiembre;2019-09-16T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Buen_Parqueo;Secretaría de Movilidad;Motociclistas;Intervención en Vía;Cr 68 104;5;Castilla;Girardot;54;9;45;0;9;0;0;9;9;0;0;0;35;10;0;18;0;27;0;0;0;0;2;6
Septiembre;2019-09-16T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Reunión Inicial Hogar  y Moda;Personal Administrativo ó Gerencial;Empresas Comercial y/o Servicios;Cr 50 52 22;10;La_Candelaria;La Candelaria;2;2;0;0;0;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
Septiembre;2019-09-17T05:00:00.000Z;Experiencias_Ciudadanas_Instituciones_Educativas;Experiencias_IES;Talleres_Formativos_Instituciones_Educativas_Padres_de_Familia;Centro Educativo Infantil Pinar;Padres de Familia;Instituciones Educativas Oficiales;Cl  54  26 28;8;Villa_Hermosa;La Libertad;45;38;7;0;17;18;3;16;16;3;4;11;3;4;0;0;0;3;1;3;0;1;0;0
Septiembre;2019-09-17T05:00:00.000Z;Experiencias_Ciudadanas_Instituciones_Educativas;Experiencias_IES;Talleres_Formativos_Instituciones_Educativas_Padres_de_Familia;Centro Educativo Infantil Pinar;Padres de Familia;Instituciones Educativas Oficiales;Cl  54  26 28;8;Villa_Hermosa;La Libertad;71;65;6;0;23;40;2;19;19;4;2;38;4;2;0;0;1;2;1;2;0;1;0;0
Septiembre;2019-09-17T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Punto_Seguro_Peatones;Secretaría de Movilidad;Peatones;Parques;Cr 30 41 1;9;Buenos_Aires;La Milagrosa;206;95;111;8;15;61;11;78;78;0;10;7;28;56;21;87;0;14;10;0;0;0;1;4
Septiembre;2019-09-17T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Buen_Parqueo;Secretaría de Movilidad;Conductores;Intervención en Vía;Cr 30 41 1;9;Buenos_Aires;La Milagrosa;98;49;49;0;1;42;6;13;13;12;11;13;6;32;10;4;0;25;16;4;0;0;1;5
Septiembre;2019-09-17T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Punto_Seguro_Peatones;Secretaria de  Movilidad;Actores Viales en General;Intervención en Vía;CL 67 53 1;4;Aranjuez;Sevilla;312;174;138;0;87;84;3;172;172;1;0;0;65;54;19;138;0;0;0;0;0;0;2;6
Septiembre;2019-09-17T05:00:00.000Z;Experiencias_Ciudadanas_Empresas;Experiencias_Empresas;Taller_Formativo_Empresas_Comerciales_SIN_PESV;Secretaría de Movilidad - Mesa de Sostenibilidad Centro;Personal Administrativo ó Gerencial;Centros Comerciales;Cl 45 53 50;10;La_Candelaria;Guayaquil;16;7;9;0;0;7;0;2;2;0;5;0;2;7;0;2;0;2;5;0;0;0;2;0
Septiembre;2019-09-17T05:00:00.000Z;Experiencias_Ciudadanas_Empresas;Experiencias_Empresas;Taller_Formativo_Empresas_Comerciales_CON_PESV;Secretaria de Movilidad Encarrete empresa ARGOS;Actores Viales en General;Empresas Comercial y/o Servicios;Cr 50 14 285;15;Guayabal;Guayabal;83;34;49;0;0;34;0;34;34;0;0;0;2;47;0;49;0;0;0;0;0;0;1;4
Septiembre;2019-09-17T05:00:00.000Z;Experiencias_Ciudadanas_Aula_Movil_Parque_Explora;Experiencias_Aula;Sensibilizacion_Aula_Movil_Instituciones_Educativas;I.U Colegio mayor de Antioquia;Estudiantes;Instituciones de Educación Superior Pùblicas;Cra 78  65  46;7;Robledo;La Pilarica;142;80;62;0;76;4;0;60;60;9;5;4;57;5;0;37;7;13;5;0;0;0;6;1
Septiembre;2019-09-17T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Buen_Parqueo;Institición Educativa Casd José María Espinosa Prieto;Actores Viales en General;Sitio Buen Parqueo;Cl 99 72 192;6;Doce_de_Octubre;La Esperanza;64;22;42;0;4;18;0;20;20;1;0;1;10;28;4;32;0;8;2;0;0;0;2;4
Septiembre;2019-09-17T05:00:00.000Z;Curso_de_Amonestados;Curso;Taller_Formativo_Curso_de_Amonestados;Secretaria de Movilidad;Infractores;Secretaría de Movilidad;Cr 64 C  72 58;5;Castilla;Caribe;56;4;52;0;3;1;0;0;0;2;2;0;11;41;0;0;0;27;25;0;2;0;0;0
Septiembre;2019-09-17T05:00:00.000Z;Curso_de_Amonestados;Curso;Taller_Formativo_Curso_de_Amonestados;Secretaria de Movilidad;Infractores;Secretaría de Movilidad;Cr 64 C  72 58;5;Castilla;Caribe;57;8;49;0;4;4;0;0;0;4;4;0;15;32;2;0;0;25;24;0;2;0;0;0
Septiembre;2019-09-17T05:00:00.000Z;Curso_de_Amonestados;Curso;Taller_Formativo_Curso_de_Amonestados;Secretaria de Movilidad;Infractores;Secretaría de Movilidad;Cr 64 C  72 58;5;Castilla;Caribe;49;7;42;0;4;3;0;0;0;4;3;0;5;37;0;0;0;18;24;0;2;0;0;0
Septiembre;2019-09-17T05:00:00.000Z;Experiencias_Ciudadanas_Pista_Educativa_de_Movilidad;Experiencias_Pista;Sensibilizacion_Instituciones_Educativas;Institucion Educativa las NIEVES;Niños y Niñas de 6 a 14 Años;Instituciones Educativas Oficiales;Cl 77 53 1;4;Aranjuez;Moravia;37;15;22;15;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;2;0;0;3
Septiembre;2019-09-17T05:00:00.000Z;Experiencias_Ciudadanas_Pista_Educativa_de_Movilidad;Experiencias_Pista;Sensibilizacion_Instituciones_Educativas;Institucion Educativa las NIEVES;Niños y Niñas de 6 a 14 Años;Instituciones Educativas Oficiales;Cl 77 53 1;4;Aranjuez;Moravia;39;22;17;22;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;2;0;0;3
Septiembre;2019-09-18T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Centro Educativo Mi Tesoro;Personal Administrativo ó Gerencial;Instituciones Educativas No Oficiales;Cl 47 D 78 A 25;11;Laureles_Estadio;El Velódromo;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Septiembre;2019-09-18T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Institución Educativa Las Playas;Docentes y/o Instructores;Instituciones Educativas Oficiales;Cr 131  65 07;60;San_Cristobal;Las Playas;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
